CLIENTNUM,Attrition_Flag,Churn_Probability,Customer_Value,Total_Trans_Amt,Total_Trans_Ct,Total_Revolving_Bal,Credit_Limit,Avg_Utilization_Ratio,Months_Inactive_12_mon,Recommended_Action,Optimal_Action,Expected_Incremental_Profit,Intervention_Cost,Expected_ROI,Churn_Risk,Customer_Value_Tier
714454758,Existing Customer,0.0065,0.2954,1771,37,1594,6347.0,0.251,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
780466533,Existing Customer,0.0038,0.3118,1873,52,1676,21592.0,0.078,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715735233,Existing Customer,0.003,0.293,1679,42,1598,3449.0,0.463,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720476733,Existing Customer,0.9467,0.1434,1002,22,799,6028.0,0.133,1,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
715872333,Existing Customer,0.0037,0.3454,1344,21,1998,18214.0,0.11,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712375758,Existing Customer,0.0008,0.2579,1461,42,1423,16393.0,0.087,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
708868233,Attrited Customer,0.9865,0.1514,760,21,900,1438.3,0.626,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
718030083,Existing Customer,0.0001,0.2987,1428,22,1687,7871.0,0.214,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720707283,Existing Customer,0.0054,0.1799,1777,42,866,5288.0,0.164,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
771698658,Existing Customer,0.0057,0.3452,1302,27,2006,11376.0,0.176,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
748326258,Existing Customer,0.0159,0.2918,1483,41,1632,12302.0,0.133,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
770817783,Existing Customer,0.0559,0.2852,1060,27,1679,34516.0,0.049,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779353083,Existing Customer,0.0036,0.2607,1330,32,1468,34516.0,0.043,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711441333,Existing Customer,0.0077,0.2751,1229,27,1580,10514.0,0.15,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719808558,Attrited Customer,0.9965,0.0126,886,27,0,1438.3,0.0,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
711551958,Attrited Customer,0.9905,0.0111,844,24,0,1438.3,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
809164083,Existing Customer,0.0013,0.3141,1450,37,1779,2619.0,0.679,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
820596183,Existing Customer,0.0593,0.4407,2311,48,2395,24407.0,0.098,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715999608,Existing Customer,0.0002,0.291,1378,26,1649,2377.0,0.694,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710565408,Existing Customer,0.0084,0.2334,1033,26,1359,34516.0,0.039,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
805543158,Existing Customer,0.0026,0.3846,1523,40,2207,11086.0,0.199,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709752183,Existing Customer,0.0183,0.4288,1374,37,2517,11432.0,0.22,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716479233,Existing Customer,0.0046,0.2925,1080,21,1721,13258.0,0.13,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713837058,Existing Customer,0.0105,0.3349,1234,24,1955,2571.0,0.76,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718876683,Existing Customer,0.0071,0.222,1600,32,1168,5781.0,0.202,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
770746908,Existing Customer,0.0031,0.4203,1155,32,2509,7872.0,0.319,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
794843883,Existing Customer,0.0015,0.2192,1353,33,1202,34516.0,0.035,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
803043933,Existing Customer,0.0003,0.3262,1546,25,1835,11127.0,0.165,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
758076408,Existing Customer,0.1658,0.2908,1590,43,1603,1857.0,0.863,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714606558,Existing Customer,0.0002,0.2335,1448,22,1272,1913.0,0.665,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
778425408,Existing Customer,0.0042,0.3901,1271,24,2295,3839.0,0.598,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714171108,Existing Customer,0.0122,0.2051,1223,20,1141,2115.0,0.539,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719662458,Existing Customer,0.0151,0.1282,1117,29,679,1438.3,0.472,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713137233,Existing Customer,0.0156,0.3005,994,24,1789,27756.0,0.064,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
769425858,Existing Customer,0.0253,0.032,1468,26,0,1438.3,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711297483,Existing Customer,0.0387,0.3914,1658,38,2222,13878.0,0.16,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788900883,Existing Customer,0.0088,0.2359,1368,38,1304,3106.0,0.42,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
758348808,Existing Customer,0.0046,0.2884,1218,18,1666,34516.0,0.048,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
772336458,Attrited Customer,0.8612,0.1693,702,12,1025,1438.3,0.713,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
708711483,Existing Customer,0.0013,0.3101,1516,21,1740,18871.0,0.092,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
717906783,Existing Customer,0.0007,0.3045,1310,26,1748,5207.0,0.336,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719437908,Existing Customer,0.0018,0.3032,1767,50,1644,17965.0,0.092,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
769433508,Existing Customer,0.0826,0.3032,933,25,1819,2733.0,0.666,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
790096533,Existing Customer,0.0002,0.2402,1512,27,1301,8863.0,0.147,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720997383,Attrited Customer,0.9902,0.3019,829,17,1833,1857.0,0.987,3,ENGAGE,DO NOTHING,0.0,0,0.0,High,Medium
787541883,Existing Customer,0.9229,0.0204,1120,27,0,34516.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
709930758,Existing Customer,0.0069,0.2274,1506,33,1222,11107.0,0.11,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789830058,Existing Customer,0.0008,0.2811,1384,36,1585,21573.0,0.073,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710299608,Attrited Customer,0.9867,0.4102,817,30,2517,2859.0,0.88,3,ENGAGE,RETENTION,21.4321,100,0.214321,High,Medium
710741208,Existing Customer,0.0057,0.2873,2094,25,1475,5269.0,0.28,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
821797008,Attrited Customer,0.9937,0.0102,815,21,0,1438.3,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
708874533,Attrited Customer,0.9933,0.0,510,24,0,3387.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
715341858,Existing Customer,0.0016,0.2338,1377,49,1289,1982.0,0.65,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
793636308,Existing Customer,0.1312,0.285,1193,33,1650,4645.0,0.355,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713779908,Existing Customer,0.0508,0.2907,1287,36,1666,2189.0,0.761,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
712125258,Attrited Customer,0.9773,0.0064,701,19,0,2442.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
709703433,Existing Customer,0.0014,0.2855,1770,25,1532,21304.0,0.072,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721022433,Existing Customer,0.1439,0.4241,1409,35,2480,7577.0,0.327,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710103558,Existing Customer,0.0019,0.2643,1354,28,1486,3234.0,0.459,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715952883,Existing Customer,0.0002,0.2207,1765,34,1125,4469.0,0.252,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719731458,Existing Customer,0.0294,0.1354,1192,27,709,2910.0,0.244,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
772390908,Attrited Customer,0.9887,0.1734,687,17,1054,3616.0,0.291,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
787348608,Existing Customer,0.003,0.2615,1227,15,1495,3252.0,0.46,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
709485033,Existing Customer,0.0036,0.224,1737,26,1152,2358.0,0.489,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715432608,Existing Customer,0.0004,0.1794,1348,34,953,22322.0,0.043,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
799471833,Existing Customer,0.0082,0.2708,1435,38,1510,3133.0,0.482,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714187533,Existing Customer,0.201,0.162,1321,28,849,3540.0,0.24,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779656908,Existing Customer,0.0051,0.2513,1479,29,1378,6990.0,0.197,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
788950158,Existing Customer,0.0375,0.2883,1283,39,1652,34516.0,0.048,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
778867533,Attrited Customer,0.9993,0.006,689,23,0,1438.3,0.0,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
710620383,Existing Customer,0.0248,0.2013,965,17,1171,24396.0,0.048,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
778661358,Existing Customer,0.0042,0.375,1541,40,2143,2474.0,0.866,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
789483333,Existing Customer,0.0027,0.1513,1258,23,795,5214.0,0.152,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
809855808,Existing Customer,0.0056,0.2899,1339,20,1650,5207.0,0.317,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718464258,Existing Customer,0.1613,0.1885,1007,22,1082,9512.0,0.114,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
708528483,Existing Customer,0.0081,0.4154,1387,33,2430,3187.0,0.762,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
771809733,Attrited Customer,0.9908,0.015,960,18,0,3353.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
719942883,Existing Customer,0.0129,0.2482,1119,18,1434,2290.0,0.626,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
807226683,Existing Customer,0.0221,0.215,1642,41,1115,5279.0,0.211,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717806133,Existing Customer,0.0031,0.0291,1382,31,0,23603.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720615708,Existing Customer,0.0277,0.0241,1232,32,0,2601.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714511758,Existing Customer,0.0009,0.198,1542,16,1029,6363.0,0.162,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715050408,Existing Customer,0.2069,0.27,1094,32,1576,8029.0,0.196,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721132233,Existing Customer,0.0201,0.3047,1217,30,1769,2410.0,0.734,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719211558,Attrited Customer,0.9576,0.0078,744,18,0,3401.0,0.0,1,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
712069008,Existing Customer,0.0027,0.1969,1614,33,1007,2260.0,0.446,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715996983,Existing Customer,0.0009,0.4356,1747,31,2481,17682.0,0.14,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
773466258,Existing Customer,0.006,0.196,1144,22,1100,4206.0,0.262,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
798983508,Existing Customer,0.0005,0.2644,1575,34,1440,34516.0,0.042,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719117433,Existing Customer,0.0005,0.3763,1463,24,2168,23018.0,0.094,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716451183,Existing Customer,0.0004,0.3118,1706,21,1711,5556.0,0.308,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718621608,Attrited Customer,0.953,0.0133,909,14,0,6094.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
715085733,Existing Customer,0.0045,0.3819,2434,33,1999,2939.0,0.68,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788977833,Existing Customer,0.0181,0.2481,1876,41,1274,5362.0,0.238,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720272958,Attrited Customer,0.8453,0.0164,1000,25,0,27126.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
708421833,Existing Customer,0.0598,0.421,1139,30,2517,3342.0,0.753,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709173108,Attrited Customer,0.6854,0.3626,799,21,2221,2532.0,0.877,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
709879458,Existing Customer,0.4349,0.2644,1881,45,1376,1900.0,0.724,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
715120608,Existing Customer,0.2308,0.2961,1273,27,1703,14546.0,0.117,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
770632758,Existing Customer,0.1517,0.2828,1328,33,1608,2521.0,0.638,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779078733,Existing Customer,0.0089,0.303,1579,36,1682,16427.0,0.102,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
771742533,Existing Customer,0.0815,0.2873,937,28,1718,13068.0,0.131,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720250158,Existing Customer,0.0003,0.3296,1749,37,1814,23218.0,0.078,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716458983,Existing Customer,0.0003,0.1635,1424,29,837,3281.0,0.255,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713747733,Existing Customer,0.0252,0.4024,2011,41,2217,3096.0,0.716,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712270158,Existing Customer,0.0025,0.2219,1208,31,1250,2052.0,0.609,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789562383,Existing Customer,0.0971,0.1177,1259,24,583,1438.3,0.405,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
754897008,Existing Customer,0.506,0.2524,1319,26,1418,9432.0,0.15,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
819700533,Existing Customer,0.2053,0.3806,949,27,2303,14938.0,0.154,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712890408,Existing Customer,0.0011,0.2411,1338,30,1343,2221.0,0.605,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
720248208,Existing Customer,0.0027,0.2855,1554,26,1577,5731.0,0.275,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779749908,Existing Customer,0.3152,0.3556,1350,32,2061,34516.0,0.06,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Medium
717401883,Existing Customer,0.0014,0.2191,1694,44,1130,6985.0,0.162,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721509558,Existing Customer,0.0117,0.3103,1678,40,1707,24221.0,0.07,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710572458,Existing Customer,0.1717,0.052,2069,43,0,15439.0,0.0,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714576183,Existing Customer,0.0063,0.3464,1222,23,2030,21637.0,0.094,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
721425558,Existing Customer,0.7751,0.0342,1536,37,0,14543.0,0.0,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
711109908,Existing Customer,0.0266,0.423,1400,31,2475,9684.0,0.256,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715203108,Existing Customer,0.1351,0.1658,1050,28,930,5007.0,0.186,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710027508,Existing Customer,0.0014,0.1957,1389,33,1047,1616.0,0.648,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
787464408,Existing Customer,0.0649,0.0225,1184,29,0,19116.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
783542133,Existing Customer,0.0105,0.4061,2093,42,2223,2759.0,0.806,6,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
708330858,Attrited Customer,0.9522,0.2251,678,11,1381,8249.0,0.167,3,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
714426783,Existing Customer,0.0053,0.3743,1467,29,2154,14041.0,0.153,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712701333,Existing Customer,0.0113,0.3684,1219,27,2169,5264.0,0.412,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709494483,Existing Customer,0.0015,0.3446,1730,36,1912,2420.0,0.79,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
773373108,Existing Customer,0.0052,0.3462,1025,28,2070,2826.0,0.732,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715812258,Existing Customer,0.0032,0.2664,1165,33,1539,12518.0,0.123,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
778286433,Existing Customer,0.0058,0.2603,2133,55,1297,5876.0,0.221,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
789270033,Existing Customer,0.9698,0.0204,1122,13,0,34516.0,0.0,2,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
711569433,Existing Customer,0.0046,0.3252,1083,22,1926,9648.0,0.2,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720214833,Existing Customer,0.0011,0.3701,1234,23,2177,34516.0,0.063,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709346133,Existing Customer,0.0002,0.4032,1277,23,2376,3025.0,0.785,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788194458,Existing Customer,0.0078,0.4445,1843,35,2517,3265.0,0.771,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
720779733,Existing Customer,0.0039,0.2566,1747,49,1355,6041.0,0.224,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717424458,Existing Customer,0.0025,0.3116,1166,22,1823,2293.0,0.795,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
708820308,Existing Customer,0.0078,0.4253,1326,31,2505,13399.0,0.187,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
710558058,Existing Customer,0.0186,0.437,1619,36,2517,4317.0,0.583,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
770590758,Existing Customer,0.0125,0.1958,1285,16,1069,3378.0,0.316,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
718490658,Existing Customer,0.006,0.3774,1142,28,2242,5012.0,0.447,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711985833,Existing Customer,0.0006,0.2778,1190,46,1605,2569.0,0.625,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
708967608,Existing Customer,0.0426,0.3018,1052,24,1785,3471.0,0.514,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
718505958,Existing Customer,0.005,0.3073,1628,38,1699,34516.0,0.049,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
715024233,Existing Customer,0.002,0.3341,1740,32,1844,3312.0,0.557,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
779249583,Existing Customer,0.0011,0.4202,1378,29,2462,2578.0,0.955,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
709278258,Attrited Customer,0.7257,0.4162,996,26,2517,2902.0,0.867,3,ENGAGE,DO NOTHING,0.0,0,0.0,High,Medium
778928283,Existing Customer,0.0025,0.3982,1389,32,2321,2742.0,0.846,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712299858,Existing Customer,0.0025,0.2782,1365,38,1571,2077.0,0.756,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
799224108,Existing Customer,0.0023,0.3488,1715,43,1942,6265.0,0.31,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
809976033,Existing Customer,0.0009,0.2837,1582,25,1560,7819.0,0.2,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
716203308,Existing Customer,0.0048,0.2926,1220,22,1692,2731.0,0.62,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714871683,Attrited Customer,0.9963,0.0922,715,13,537,1438.3,0.373,4,DO NOTHING,DO NOTHING,0.0,0,0.0,High,Low
716139933,Existing Customer,0.0031,0.3399,2552,49,1710,16286.0,0.105,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716984658,Existing Customer,0.1887,0.0199,1106,31,0,34516.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713086008,Existing Customer,0.0002,0.4284,1731,34,2439,2609.0,0.935,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
713773458,Existing Customer,0.0064,0.2173,1435,32,1173,7567.0,0.155,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719242533,Existing Customer,0.1091,0.4458,1882,38,2517,22770.0,0.111,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
772712658,Existing Customer,0.0023,0.3136,2058,34,1648,3791.0,0.435,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788868858,Existing Customer,0.0068,0.4383,1658,32,2517,2702.0,0.932,4,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
811898133,Existing Customer,0.0274,0.3639,1334,32,2117,2555.0,0.829,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
788808633,Existing Customer,0.0031,0.2043,1441,29,1090,2355.0,0.463,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
779804208,Existing Customer,0.0044,0.0287,1371,39,0,5332.0,0.0,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
781391058,Existing Customer,0.2969,0.268,1991,38,1375,1443.0,0.953,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
790134408,Existing Customer,0.0011,0.1456,1278,22,755,10741.0,0.07,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
788853258,Existing Customer,0.0009,0.2797,1734,39,1503,7984.0,0.188,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
711857733,Existing Customer,0.0089,0.4274,1330,34,2517,18584.0,0.135,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
822969858,Existing Customer,0.0006,0.2754,1787,31,1465,5585.0,0.262,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
719554758,Existing Customer,0.0147,0.3828,1672,32,2165,34516.0,0.063,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
711643458,Existing Customer,0.0103,0.031,1439,41,0,1438.3,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
788830683,Existing Customer,0.0004,0.3577,1558,31,2031,2478.0,0.82,1,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
807030858,Existing Customer,0.0104,0.4043,1795,47,2274,34516.0,0.066,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
793059108,Existing Customer,0.5945,0.2416,893,22,1440,2339.0,0.616,2,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
716568708,Existing Customer,0.4779,0.0197,1099,27,0,2726.0,0.0,3,ENGAGE,DO NOTHING,0.0,0,0.0,Medium,Low
828281733,Existing Customer,0.0076,0.1647,1408,23,848,14881.0,0.057,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
717229158,Existing Customer,0.0116,0.2002,1893,15,969,1628.0,0.595,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
715915458,Existing Customer,0.0023,0.2827,1151,31,1644,3156.0,0.521,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
819129858,Existing Customer,0.0015,0.2355,1519,31,1270,4745.0,0.268,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
713441958,Existing Customer,0.0043,0.3082,1245,25,1785,19727.0,0.09,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
719091333,Existing Customer,0.1621,0.1458,1102,27,793,22720.0,0.035,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
708666258,Existing Customer,0.0024,0.3157,1402,33,1799,8129.0,0.221,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714914583,Existing Customer,0.0307,0.2601,1060,30,1521,3751.0,0.405,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714363858,Existing Customer,0.0168,0.2559,1459,35,1411,1594.0,0.885,5,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
721347408,Existing Customer,0.0033,0.2545,1456,39,1403,2569.0,0.546,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
809608533,Existing Customer,0.0019,0.2831,1439,48,1586,18206.0,0.087,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
772047183,Existing Customer,0.0011,0.3088,1353,24,1766,3104.0,0.569,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714217908,Existing Customer,0.0162,0.27,1173,32,1560,2406.0,0.648,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
714819183,Existing Customer,0.0007,0.3519,1746,28,1955,24571.0,0.08,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
716455683,Existing Customer,0.0195,0.141,1279,28,726,15534.0,0.047,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
710865633,Existing Customer,0.0076,0.3842,1307,29,2250,12301.0,0.183,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
752952108,Existing Customer,0.0015,0.3211,1473,37,1818,2846.0,0.639,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
712595433,Existing Customer,0.0091,0.3283,1805,37,1794,9788.0,0.183,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
714982383,Existing Customer,0.0016,0.4088,1421,23,2381,7231.0,0.329,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
813814008,Existing Customer,0.0009,0.2759,1272,37,1576,2324.0,0.678,3,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Low
794545983,Existing Customer,0.0112,0.3447,1409,34,1980,12208.0,0.162,2,ENGAGE,DO NOTHING,0.0,0,0.0,Low,Medium
